domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,boutEndDate,eventID,taxonID,taxonRank,scientificName,morphospeciesID,identificationQualifier,dataQF,specimenNumber,fishTotalLength,fishWeight,samplerType,efMortality,efInjury,fishLifeStage
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,46,203,79,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,16,88,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,26,87,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,12,82,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,7,202,80,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,15,211,91,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,6,84,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,21,177,51,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,8,83,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,29,79,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,18,80,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,9,79,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,25,84,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,22,204,91,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,20,60,2,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,16,82,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,27,100,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,23,206,96,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,12,188,62,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,5,82,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,13,85,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,26,65,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,1,66,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,17,86,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,28,68,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,11,73,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,2,92,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,14,87,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,7,79,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,19,204,88,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,24,71,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,4,80,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,3,186,59,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,10,67,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,2,76,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,4,186,55,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,8,79,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,3,90,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,7,78,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,5,85,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALSP2,family,Salmonidae sp.,NA,NA,NA,1,71,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T20:35:00Z,2018-10-17T21:40:00Z,3,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,6,79,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,22,82,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,33,67,2,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,19,233,117,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,6,73,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,20,72,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,43,67,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,11,81,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,40,79,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALSP2,family,Salmonidae sp.,NA,NA,NA,17,82,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,18,189,62,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,7,80,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,16,178,46,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,25,184,57,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,23,91,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,8,84,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,13,87,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,3,65,2,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,41,76,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,36,84,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,26,169,47,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,4,86,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,38,76,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,42,69,2,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,34,62,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,5,76,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,28,78,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,24,80,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,9,71,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,44,86,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,31,91,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,35,72,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,12,234,127,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,37,77,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,2,80,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,10,192,62,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,32,84,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,29,75,3,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,1,80,5,electrofisher,Y,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,14,187,63,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,39,92,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,21,81,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,27,85,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,15,92,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.06,2018-10-17T22:26:00Z,2018-10-18T00:00:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,30,111,11,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,17,148,31,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,32,70,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,40,76,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,4,186,64,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,11,82,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,33,185,62,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,18,87,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,23,200,69,electrofisher,NA,NA,adult
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,26,75,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,22,75,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,45,92,8,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,46,74,5,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,19,87,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,35,90,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,29,74,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,16,86,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,44,82,7,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,42,86,6,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALSP2,family,Salmonidae sp.,NA,NA,NA,47,72,4,electrofisher,NA,NA,juvenile
D17,BIGC,BIGC.AOS.fish.point.07,2018-10-18T15:35:00Z,2018-10-18T16:45:00Z,1,2018-10-18T21:03:00Z,BIGC.2018.fall,SALTRU,species,Salmo trutta,NA,NA,NA,6,177,47,electrofisher,NA,NA,juvenile
