domainID,siteID,namedLocation,collectDate,sampleCondition,aquaticPlantType,growthForm,taxonID,scientificName,morphospeciesID,phylum,division,class,order,family,genus,section,specificEpithet,infraspecificEpithet,variety,form,taxonRank,identifiedDate,dataQF
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,emergent,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.07,2019-09-23T22:30:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.08,2019-09-23T22:46:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2020-05-15T19:00:00Z,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,KINDBERGIASP,Kindbergia sp.,NA,NA,NA,NA,NA,NA,Kindbergia,NA,sp.,NA,NA,NA,genus,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.09,2019-09-23T23:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,emergent,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,submerged,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,emergent,BRFR70,Brachythecium frigidum (Müll. Hal.) Besch.,NA,NA,NA,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,NA,frigidum,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.10,2019-09-23T23:46:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,2PLANT,Unknown plant,BlackLung,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.01,2019-07-23T22:59:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,2PLANT,Unknown plant,TheOtherHalf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.03,2019-07-24T00:20:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,emergent,2PLANT,Unknown plant,TheOtherHalf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.02,2019-07-24T02:29:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,2PLANT,Unknown plant,CharlieSheen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,FONE3,Fontinalis neomexicana Sull. & Lesq.,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,neomexicana,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
D17,TECR,TECR.AOS.aquatic.plant.transect.04,2019-07-24T16:09:00Z,NA,plant,submerged,SCUN6,Scapania undulata (L.) Dumort.,NA,NA,NA,Hepaticopsida,Jungermanniales,Scapaniaceae,Scapania,NA,undulata,NA,NA,NA,species,NA,NA
